run_id,current time,current time folder YYYY_MM_DD_hh_mm_ss,K,log2(K),D,M,bits,beta,max_channel_number,change_channel_size_across_layers,use_EMA,model_param_number,encoder_param_number,VQ_param_number,decoder_param_number,[percentage] encoder_param_number,[percentage] VQ_param_number,[percentage] decoder_param_number,last_train_loss_value,last_train_loss_value:(1/var)||X - X_rec ||^2,last_train_loss_value: (1+beta)*||Z_e-Z_q||^2,last_train_loss_value:beta*||Z_e-Z_q||^2,last_train_loss_value:||Z_e-Z_q||^2,[percentage] last_train_loss_value:(1/var)||X - X_rec ||^2,[percentage] last_train_loss_value: (1+beta)*||Z_e-Z_q||^2,[percentage] last_train_loss_value:beta*||Z_e-Z_q||^2,[percentage] last_train_loss_value:||Z_e-Z_q||^2,last_val_loss_value,last_val_loss_value:(1/var)||X - X_rec ||^2,last_val_loss_value: (1+beta)*||Z_e-Z_q||^2,last_val_loss_value:beta*||Z_e-Z_q||^2,last_val_loss_value:||Z_e-Z_q||^2,[percentage] last_val_loss_value:(1/var)||X - X_rec ||^2,[percentage] last_val_loss_value: (1+beta)*||Z_e-Z_q||^2,[percentage] last_val_loss_value:beta*||Z_e-Z_q||^2,[percentage] last_val_loss_value:||Z_e-Z_q||^2,mean test loss value,mean test loss value:(1/var)||X - X_rec ||^2,mean test loss value: (1+beta)*||Z_e-Z_q||^2,mean test loss value:beta*||Z_e-Z_q||^2,mean test loss value:||Z_e-Z_q||^2,[percentage] mean test loss value:(1/var)||X - X_rec ||^2,[percentage] mean test loss value: (1+beta)*||Z_e-Z_q||^2,[percentage] mean test loss value:beta*||Z_e-Z_q||^2,[percentage] mean test loss value:||Z_e-Z_q||^2,last_train_perplexity,last_val_perplexity,mean test perplexity,true_perplexity,last_train_entropy,last_val_entropy,mean test entropy,true_entropy
221,14:02  02.01.2023,2023_01_02_14_02_17,1024,10,64,3,160,0.25,128,TRUE,FALSE,805027,410800,65536,328691,51.02934436,8.140844965,40.82981068,0.039825646,0.037110922,0.002714724,0.000542945,0.002171779,93.18347705,6.816522874,1.363304575,5.453218299,0.046417505,0.043013413,0.003404093,0.000680819,0.002723274,92.66636048,7.333639724,1.466727945,5.866911779,0.046629242,0.043311684,0.003317558,0.000663512,0.002654047,92.88524037,7.114759526,1.422951905,5.691807621,62.35634232,66.80836487,12.73646022,1024,5.9624644,6.061956844,3.670892467,10
222,14:51  02.01.2023,2023_01_02_14_51_46,1024,10,64,3,160,0.25,256,TRUE,FALSE,2527491,1460512,65536,1001443,57.78505245,2.592927136,39.62202041,0.000548674,0.00036665,0.000182024,3.64E-05,0.000145619,66.82480989,33.17519082,6.635038164,26.54015266,0.000960458,0.000773552,0.000186906,3.74E-05,0.000149524,80.53994176,19.46005743,3.892011486,15.56804594,0.000875409,0.000692399,0.000183009,3.66E-05,0.000146407,79.09441437,20.9055857,4.181117141,16.72446856,60.59186935,58.79956818,12.96107641,1024,5.921052311,5.877733655,3.696113633,10
223,15:56  02.01.2023,2023_01_02_15_56_47,1024,10,64,3,160,0.25,128,FALSE,FALSE,2045123,1030848,65536,948739,50.40518345,3.204501636,46.39031491,0.000535824,0.000180528,0.000355296,7.11E-05,0.000284237,33.69160515,66.30839551,13.2616791,53.04671641,0.001111317,0.000748057,0.00036326,7.27E-05,0.000290608,67.31264749,32.68735149,6.537470297,26.14988119,0.000871362,0.00051213,0.000359233,7.18E-05,0.000287386,58.77343545,41.22656462,8.245312924,32.9812517,75.2281189,73.65536499,12.91868584,1024,6.233200111,6.202718709,3.691387414,10
224,18:12  02.01.2023,2023_01_02_18_12_44,1024,10,64,3,160,0.25,256,FALSE,FALSE,7465283,3929408,65536,3470339,52.63575406,0.877876967,46.48636897,0.012741096,0.009127965,0.003613132,0.000722626,0.002890505,71.64190808,28.3580918,5.671618359,22.68647344,0.021574203,0.015869959,0.005704244,0.001140849,0.004563396,73.55988313,26.44011646,5.288023293,21.15209317,0.02036138,0.014774331,0.005587049,0.00111741,0.004469639,72.56055837,27.43944157,5.487888314,21.95155325,79.05442047,92.73412323,13.12185223,1024,6.304774231,6.535028398,3.713899474,10
225,19:03  02.01.2023,2023_01_02_19_03_01,1024,10,64,1,40,0.25,128,TRUE,FALSE,808371,412472,65536,330363,51.02508625,8.107168614,40.86774513,0.999269621,0.999269621,0,0,0,100,0,0,0,0.963178765,0.963178765,0,0,0,100,0,0,0,0.959345871,0.959345871,0,0,0,100,0,0,0,1,1,1,1024,0,0,0,10
226,19:53  02.01.2023,2023_01_02_19_53_38,1024,10,64,1,40,0.25,256,TRUE,FALSE,2542371,1467952,65536,1008883,57.73948806,2.577751241,39.6827607,0.344685071,0.341496045,0.003189025,0.000637805,0.00255122,99.07480006,0.925199753,0.185039951,0.740159802,0.382393116,0.375098847,0.007294272,0.001458854,0.005835417,98.09246846,1.907532171,0.381506434,1.526025737,0.394101875,0.387083779,0.007018097,0.001403619,0.005614478,98.21921774,1.780782438,0.356156488,1.42462595,37.41157532,36.4875412,3.771322675,1024,5.225412811,5.18933203,1.915070593,10
227,20:58  02.01.2023,2023_01_02_20_58_56,1024,10,64,1,40,0.25,128,FALSE,FALSE,2569667,1293120,65536,1211011,50.32247369,2.550369367,47.12715694,0.037935111,0.018795501,0.01913961,0.003827922,0.015311688,49.54645023,50.45355081,10.09071016,40.36284065,0.206788927,0.166470622,0.040318308,0.008063662,0.032254646,80.50267675,19.49732421,3.899464841,15.59785937,0.212706878,0.172034375,0.040672503,0.008134501,0.032538003,80.8786142,19.12138601,3.824277203,15.29710881,24.64109421,22.7779541,3.635909205,1024,4.622994416,4.509566266,1.862316173,10
229,02:17  03.01.2023,2023_01_03_02_17_31,1024,10,64,0,10,0.25,128,TRUE,FALSE,809019,412796,65536,330687,51.02426519,8.100675015,40.87505979,0.823345853,0.696511222,0.126834629,0.025366926,0.101467703,84.59521834,15.40478136,3.080956272,12.32382509,0.786404859,0.676603694,0.109801166,0.021960233,0.087840933,86.03757791,13.96242209,2.792484419,11.16993768,0.782832118,0.679799256,0.103032861,0.020606572,0.082426289,86.83844732,13.16155267,2.632310534,10.52924214,6.893499374,6.868705273,1,1024,2.78523653,2.780038182,0,10
230,03:09  03.01.2023,2023_01_03_03_09_13,1024,10,64,0,10,0.25,256,TRUE,FALSE,2545715,1469624,65536,1010555,57.72932162,2.574365159,39.69631322,0.999225219,0.999225219,1.04E-08,2.07E-09,8.30E-09,100,1.04E-06,2.08E-07,8.30E-07,0.962915335,0.962915335,1.02E-08,2.04E-09,8.17E-09,100,1.06E-06,2.12E-07,8.48E-07,0.959042391,0.959042387,1.02E-08,2.04E-09,8.18E-09,99.99999957,1.07E-06,2.13E-07,8.53E-07,1,1,1,1024,0,0,0,10
231,04:15  03.01.2023,2023_01_03_04_15_41,1024,10,64,0,10,0.25,128,FALSE,FALSE,3094211,1555392,65536,1473283,50.26780656,2.118019747,47.61417369,0.999209397,0.999209292,9.61E-08,1.92E-08,7.69E-08,99.9999895,9.62E-06,1.92E-06,7.70E-06,0.962906919,0.962906826,1.02E-07,2.04E-08,8.15E-08,99.99999033,1.06E-05,2.12E-06,8.46E-06,0.959127097,0.959127022,7.99E-08,1.60E-08,6.39E-08,99.9999922,8.33E-06,1.67E-06,6.66E-06,1,1,1,1024,0,0,0,10
232,06:34  03.01.2023,2023_01_03_06_34_20,1024,10,64,0,10,0.25,256,FALSE,FALSE,11660611,6027072,65536,5568003,51.68744588,0.562028868,47.75052525,0.999225246,0.999224042,1.21E-06,2.42E-07,9.67E-07,99.99987946,0.000120992,2.42E-05,9.68E-05,0.962953005,0.962952048,9.59E-07,1.92E-07,7.68E-07,99.99990058,9.96E-05,1.99E-05,7.97E-05,0.959015558,0.959014538,1.02E-06,2.04E-07,8.17E-07,99.99989361,0.000106509,2.13E-05,8.52E-05,1,1,1,1024,0,0,0,10
233,07:23  03.01.2023,2023_01_03_07_23_11,512,9,64,7,576,0.25,128,TRUE,FALSE,757379,403360,32768,321251,53.257352,4.326499678,42.41614832,0.001851241,0.000453805,0.001397436,0.000279487,0.001117949,24.51355848,75.48644139,15.09728828,60.38915311,0.002308098,0.000893258,0.001414841,0.000282968,0.001131872,38.70102352,61.29897514,12.25979503,49.03918011,0.002339007,0.000875138,0.001463869,0.000292774,0.001171095,37.41494621,62.58505385,12.51701077,50.06804308,12.34686375,12.54592133,7.796698889,512,3.626072721,3.649146516,2.962863418,9
234,08:29  03.01.2023,2023_01_03_08_29_09,512,9,64,7,576,0.25,256,TRUE,FALSE,2432195,1429248,32768,970179,58.76370932,1.347260396,39.88903028,0.000740011,0.000196619,0.000543392,0.000108678,0.000434713,26.56975523,73.43024511,14.68604902,58.74419609,0.001080676,0.000529554,0.000551122,0.000110224,0.000440897,49.00213662,50.99786422,10.19957284,40.79829138,0.001008263,0.000466244,0.000542019,0.000108404,0.000433615,46.24229748,53.75770257,10.75154051,43.00616206,13.05006886,11.56395054,7.711127562,512,3.705985514,3.531562438,2.946941834,9
235,09:35  03.01.2023,2023_01_03_09_35_17,512,9,64,7,576,0.25,128,FALSE,FALSE,1487811,768576,32768,686467,51.65817432,2.202430282,46.13939539,0.00119547,0.000631937,0.000563533,0.000112707,0.000450826,52.86097418,47.13902589,9.427805178,37.71122071,0.001979315,0.001383326,0.000595989,0.000119198,0.000476791,69.88913427,30.11086628,6.022173256,24.08869302,0.001961885,0.001344621,0.000617265,0.000123453,0.000493812,68.53717058,31.4628295,6.2925659,25.1702636,11.21742916,11.8351202,7.948804052,512,3.487670168,3.565002453,2.990737814,9
236,11:52  03.01.2023,2023_01_03_11_52_07,512,9,64,7,576,0.25,256,FALSE,FALSE,5334851,2880576,32768,2421507,53.99543492,0.614225215,45.39033986,0.000349435,0.00018263,0.000166805,3.34E-05,0.000133444,52.26443332,47.73556633,9.547113266,38.18845306,0.000888379,0.000714474,0.000173905,3.48E-05,0.000139124,80.42441668,19.57558332,3.915116664,15.66046665,0.000830488,0.000655742,0.000174746,3.49E-05,0.000139797,78.95865114,21.04134885,4.20826977,16.83307908,7.753859043,7.164232254,5.289723915,512,2.954914509,2.840812108,2.403192426,9
237,12:40  03.01.2023,2023_01_03_12_40_05,512,9,64,3,144,0.25,128,TRUE,FALSE,772259,410800,32768,328691,53.19458886,4.243136046,42.56227509,0.020863166,0.016711598,0.004151569,0.000830314,0.003321255,80.10096582,19.89903409,3.979806818,15.91922727,0.025001344,0.02049165,0.004509694,0.000901939,0.003607755,81.96219558,18.03780516,3.607561033,14.43024413,0.025039257,0.020580457,0.0044588,0.00089176,0.00356704,82.19276086,17.80723917,3.561447834,14.24579133,25.88535309,26.4014225,10.9878355,512,4.694064092,4.722543759,3.457835312,9
238,13:29  03.01.2023,2023_01_03_13_29_29,512,9,64,3,144,0.25,256,TRUE,FALSE,2494723,1460512,32768,1001443,58.54405479,1.31349252,40.14245269,0.001055968,0.000867458,0.00018851,3.77E-05,0.000150808,82.14814684,17.85185293,3.570370587,14.28148235,0.001527862,0.001301764,0.000226099,4.52E-05,0.000180879,85.20161469,14.79838517,2.959677035,11.83870814,0.001530585,0.001306184,0.000224401,4.49E-05,0.000179521,85.33885717,14.6611428,2.93222856,11.72891424,59.31537628,58.6464119,12.4284244,512,5.890334237,5.873970939,3.635571506,9
239,14:34  03.01.2023,2023_01_03_14_34_17,512,9,64,3,144,0.25,128,FALSE,FALSE,2012355,1030848,32768,948739,51.22595168,1.628340924,47.14570739,0.001207618,0.000139125,0.001068493,0.000213699,0.000854795,11.52062196,88.47937856,17.69587571,70.78350285,0.001506698,0.000481168,0.00102553,0.000205106,0.000820424,31.93528072,68.0647188,13.61294376,54.45177504,0.00138551,0.00034918,0.00103633,0.000207266,0.000829064,25.20224734,74.79775259,14.95955052,59.83820208,105.6731491,103.7458191,13.5963826,512,6.723465033,6.696909387,3.765150959,9
240,16:49  03.01.2023,2023_01_03_16_49_45,512,9,64,3,144,0.25,256,FALSE,FALSE,7432515,3929408,32768,3470339,52.86781123,0.440873648,46.69131512,0.026184391,0.015071583,0.011112808,0.002222562,0.008890246,57.55941935,42.44058068,8.488116136,33.95246455,0.024263289,0.011240772,0.013022517,0.002604503,0.010418013,46.32831184,53.6716866,10.73433732,42.93734928,0.022767234,0.010322338,0.012444895,0.002488979,0.009955916,45.33857081,54.66142914,10.93228583,43.72914331,43.88080597,43.54826736,10.70414166,512,5.455518119,5.444543415,3.420097209,9
